Source,open,high,low,close,volume
2021-05-11,55795.74,56886.54,54484.15,56674.93,503.489901
2021-05-12,56679.21,57995.75,48645.6,49734.81,852.650386
2021-05-13,49666.15,51367.91,45825.78,49669.51,1946.043354
2021-05-14,49651.56,51470.82,48830.57,49850.56,519.566248
2021-05-15,49856.09,50689.76,46561.24,46764.44,520.721006
2021-05-16,46764.43,49785.42,43879.82,46431.1,1076.519614
2021-05-17,46413.31,46612.88,42113.36,43547.02,1342.450469
2021-05-18,43584.18,45783.51,42252.71,42848.25,835.253153
2021-05-22,37199.43,38831.23,35215.38,37459.95,1835.644948
2021-05-24,34668.82,39916.7,34383.3,38800.0,1350.74981
2021-05-25,38800.0,39802.98,36445.8,38346.31,1254.662927
2021-05-26,38330.47,40834.13,37807.82,39229.25,1129.246372
2021-05-27,39220.87,40397.39,37138.13,38517.1,1117.809695
2021-05-28,38531.8,38868.51,34703.49,35648.81,1922.337302
2021-05-29,35666.61,37306.11,33629.63,34598.17,2000.245242
2021-05-30,34605.72,36497.16,33390.67,35644.74,804.187816
2021-05-31,35623.36,37492.93,34159.81,37278.91,929.837321
2021-06-01,37260.86,37907.9,35673.63,36661.22,863.296474
2021-06-02,36699.03,38226.44,35937.84,37579.07,511.252851
2021-06-03,37553.86,39467.3,37159.14,39235.62,501.372308
2021-06-04,39249.74,39291.0,35580.6,36849.63,761.906576
2021-06-05,36827.12,37909.11,34813.63,35520.64,692.967896
2021-06-06,35520.63,36466.16,35229.93,35800.33,450.638409
2021-06-07,35786.7,36796.64,33293.73,33574.51,736.999312
2021-06-08,33551.19,34062.08,31007.99,33375.75,1135.773614
2021-06-09,33384.21,37529.42,32400.0,37387.12,1254.513945
2021-06-10,37398.73,38429.32,35793.04,36656.06,985.865997
2021-06-11,36730.0,37667.81,35954.63,37336.65,765.615706
2021-06-12,37348.27,37454.93,34600.83,35528.99,652.202114
2021-06-13,35528.99,39362.54,34772.02,39017.71,780.296094
2021-06-14,39032.5,41045.45,38739.09,40522.72,849.361417
2021-06-15,40528.17,41356.9,39536.75,40154.51,610.275926
2021-06-16,40134.0,40522.07,38119.12,38351.86,675.958044
2021-06-17,38330.04,39542.38,37378.93,38094.04,764.534361
2021-06-18,38063.65,38195.67,31000.0,35824.6,1084.997908
2021-06-19,35814.46,36452.48,34830.14,35493.08,874.417075
2021-06-20,35484.89,36132.13,33342.36,35593.24,1259.84697
2021-06-22,31614.45,33295.8,28812.78,32496.39,2127.805597
2021-06-23,32509.3,34838.8,31670.94,33664.27,1836.143088
2021-06-24,33675.5,35279.2,32313.37,34653.19,1034.194571
2021-06-25,34711.06,35499.14,31270.83,31592.52,1289.67848
2021-06-26,31578.88,32711.25,30161.2,32271.79,1662.163429
2021-06-27,32294.65,34748.64,32000.19,34692.49,1102.643534
2021-06-28,34709.02,35285.42,33884.84,34487.91,731.538894
2021-06-29,34487.57,36605.26,34235.93,35922.17,656.54945
2021-06-30,35894.9,36088.87,34013.34,35036.58,558.669277
2021-07-01,35048.78,35048.78,32720.03,33506.98,786.487139
2021-07-02,33502.26,33971.12,32698.4,33796.99,654.513379
2021-07-03,33831.62,34943.45,33322.38,34680.62,329.473886
2021-07-04,34648.23,35955.94,34374.99,35280.51,290.759907
2021-07-05,35271.85,35271.85,33138.52,33704.45,452.172232
2021-07-06,33693.05,35098.77,33532.93,34217.95,419.553226
2021-07-07,34178.7,35050.0,33789.71,33856.82,248.928842
2021-07-08,33849.49,33910.81,32082.19,32865.32,409.384321
2021-07-09,32825.9,34098.94,32269.96,33800.0,219.250004
2021-07-10,33809.13,34259.02,33037.11,33521.39,144.937288
2021-07-11,33507.55,34608.53,33315.62,34219.66,114.949624
2021-07-12,34257.39,34672.14,32660.9,33095.72,222.171472
2021-07-13,33080.47,33333.33,32212.0,32735.35,229.918775
2021-07-14,32720.31,33101.8,31592.44,32833.28,315.796934
2021-07-15,32804.36,33190.35,31146.74,31880.94,268.997992
2021-07-16,31868.53,32246.13,31032.34,31384.87,241.814452
2021-07-17,31373.98,31962.49,31173.03,31496.21,154.382012
2021-07-18,31485.79,32440.18,31111.12,31772.22,148.102181
2021-07-19,31796.51,31893.64,30418.08,30807.0,221.956478
2021-07-20,30836.68,31058.04,29285.64,29793.14,311.156764
2021-07-21,29817.41,32827.16,29485.51,32137.9,508.029604
2021-07-22,32136.1,32585.53,31717.4,32288.45,210.069007
2021-07-23,32309.79,33629.45,31988.51,33617.19,253.381513
2021-07-24,33631.54,34487.56,33406.18,34256.95,206.847126
2021-07-25,34257.61,35400.0,33859.48,35376.42,182.421594
2021-07-26,35400.17,40552.97,35228.72,37238.35,1520.271596
2021-07-27,37228.04,39539.28,36388.38,39451.15,1240.66946
2021-07-28,39478.73,40904.2,38801.68,40004.07,1508.581574
2021-07-29,40015.28,40638.33,39246.14,40024.95,690.60712
2021-07-30,40036.67,42304.59,38319.41,42184.71,880.797299
2021-07-31,42202.67,42406.06,41042.3,41467.43,613.804641
2021-08-01,41454.28,42572.97,39435.07,39867.61,726.429297
2021-08-02,39854.9,40448.59,38690.0,39134.75,720.230539
2021-08-03,39131.81,39772.59,37624.27,38207.64,854.945391
2021-08-04,38187.16,39960.18,37502.81,39717.83,910.347618
2021-08-05,39734.44,41351.73,37324.64,40850.68,949.729226
2021-08-06,40879.64,43357.2,39871.81,42778.58,1078.789467
2021-08-07,42840.78,44703.76,42466.76,44569.13,739.671574
2021-08-08,44591.85,45323.78,43267.87,43800.1,897.223522
2021-08-09,43787.81,46450.0,42792.26,46259.86,898.425457
2021-08-10,46266.87,46729.77,44646.75,45607.09,536.456836
2021-08-11,45571.98,46756.6,45337.43,45514.26,572.938043
2021-08-12,45514.26,46225.03,43774.29,44413.58,802.047075
2021-08-13,44417.93,47887.04,44232.45,47810.29,571.206019
2021-08-14,47808.98,48142.35,46007.85,47057.95,525.211238
2021-08-15,47088.11,47369.86,45498.97,47026.59,444.754706
2021-08-16,46968.06,48042.76,45666.66,45910.68,601.57376
2021-08-17,45892.51,47165.41,44387.37,44684.76,560.283212
2021-08-18,44687.23,46015.73,44210.52,44712.79,553.942528
2021-08-19,44719.39,47037.31,43946.05,46766.09,571.692102
2021-08-20,46773.08,49398.55,46654.37,49330.28,530.624469
2021-08-21,49326.73,49786.94,48250.0,48828.44,423.011787
2021-08-22,48811.93,49491.21,48053.85,49237.98,334.488609
2021-08-23,49256.32,50519.73,49033.55,49511.25,347.963542
2021-08-24,49471.73,49855.83,47600.74,47687.62,408.902002
2021-08-25,47691.39,49249.38,47124.15,48992.13,317.386566
2021-08-26,48981.39,49352.48,46289.31,46832.32,493.754659
2021-08-27,46853.72,49145.45,46346.8,49065.69,342.391413
2021-08-28,49058.85,49294.85,48351.66,48893.12,196.051516
2021-08-29,48904.82,49625.73,47766.64,48766.23,286.036849
2021-08-30,48766.23,48864.24,46860.25,46973.36,330.597106
2021-08-31,46971.17,48244.76,46700.0,47104.02,286.739779
2021-09-01,47094.77,49154.87,46523.64,48824.52,310.557194
2021-09-02,48824.63,50368.39,48599.52,49262.09,350.822048
2021-09-03,49261.75,51036.51,48344.77,50006.77,526.533146
2021-09-04,49993.48,50527.47,49374.49,49924.04,214.21538
2021-09-05,49938.74,51884.48,49461.18,51766.08,223.970273
2021-09-06,51771.94,52777.26,51000.0,52670.46,306.111485
2021-09-07,52655.13,52921.17,42842.06,46854.08,1137.487028
2021-09-08,46852.57,47332.92,44404.0,46076.92,848.989813
2021-09-09,46063.39,47399.7,45523.81,46376.72,487.663798
2021-09-10,46370.43,47046.55,44129.41,44855.96,465.792272
2021-09-11,44838.69,45988.21,44722.75,45148.04,247.914549
2021-09-12,45162.55,46482.91,44747.08,46027.77,225.996135
2021-09-13,46032.51,46868.0,43400.01,44966.38,769.224898
2021-09-14,44953.61,47253.93,44646.41,47115.67,401.86439
2021-09-15,47088.05,48449.82,46693.49,48122.51,242.342119
2021-09-16,48132.64,48483.87,47019.16,47778.21,235.202393
2021-09-17,47761.34,48149.99,46750.0,47297.06,321.851847
2021-09-18,47297.06,48822.96,47043.47,48298.24,309.632992
2021-09-19,48280.26,48358.1,46841.36,47253.0,317.519974
2021-09-20,47260.38,47335.39,42477.34,43024.3,1333.091361
2021-09-21,43017.59,43628.08,39601.76,40711.34,670.608756
2021-09-22,40742.78,44044.97,40573.44,43569.32,308.481947
2021-09-23,43545.89,44970.0,43081.39,44873.52,492.04772
2021-09-24,44856.8,45166.9,40701.68,42825.93,495.596922
2021-09-25,42816.59,42971.84,41660.34,42691.47,428.330488
2021-09-26,42674.74,43947.66,40753.56,43157.31,299.6972
2021-09-27,43138.88,44357.56,42101.09,42163.05,207.507216
2021-09-28,42135.62,42761.9,40878.18,41027.56,212.982702
2021-09-29,41027.56,42600.0,40753.27,41540.88,159.839779
2021-09-30,41540.87,44107.61,41413.79,43814.04,230.712581
2021-10-01,43825.91,48454.35,43296.61,48141.86,434.783915
2021-10-02,48141.86,48329.32,47432.44,47673.42,92.462526
2021-10-03,47652.54,49213.41,47085.02,48193.6,140.454943
2021-10-04,48188.92,49490.82,46902.4,49209.86,231.397469
2021-10-05,49209.98,51887.58,49048.35,51472.55,242.549091
2021-10-06,51453.36,55763.34,50399.09,55314.08,578.993271
2021-10-07,55326.96,55335.86,53372.79,53759.47,319.263736
2021-10-08,53786.77,56108.63,53626.09,53931.59,202.765858
2021-10-09,53974.27,55469.69,53673.33,54909.73,94.383476
2021-10-10,54929.4,56517.37,54106.64,54632.2,159.560014
2021-10-11,54650.0,57828.75,54425.55,57472.39,196.150945
2021-10-12,57452.25,57667.6,53918.36,56008.43,304.384578
2021-10-13,55994.38,57767.57,54243.01,57381.02,330.799268
2021-10-14,57374.38,58522.72,56838.93,57323.25,257.861185
2021-10-15,57335.18,62921.75,56868.66,61692.71,568.478276
2021-10-16,61705.9,62355.71,60152.52,60875.66,193.45106
2021-10-17,60882.41,61765.36,58950.0,61522.79,264.328583
2021-10-18,61558.1,62697.12,59887.66,62069.63,363.712873
2021-10-19,62035.82,64470.07,61361.15,64287.6,535.998815
2021-10-20,64300.48,67018.63,63511.28,66010.31,368.213992
2021-10-21,65991.72,66642.09,62003.91,62202.64,527.213957
2021-10-22,62202.64,63718.37,60022.06,60701.38,355.27964
2021-10-23,60666.1,61729.12,59602.68,61291.02,146.715675
2021-10-24,61312.35,61456.99,59525.69,60869.33,190.081443
2021-10-25,60886.74,63723.55,60644.15,63079.59,182.497893
2021-10-26,63099.08,63287.36,59852.95,60312.97,216.903533
2021-10-27,60301.41,61475.81,58035.54,58409.03,408.39149
2021-10-28,58435.87,62459.33,57802.53,60596.98,626.118139
2021-10-29,60564.1,62955.51,60188.25,62252.25,396.651846
2021-10-30,62275.71,62355.63,60732.29,61870.93,231.412042
2021-10-31,61882.1,62389.28,59967.91,61311.4,262.520374
2021-11-01,61336.41,62428.57,59430.32,60913.6,353.261199
2021-11-02,60891.41,64266.13,60650.37,63180.46,301.599019
2021-11-03,63224.11,63514.5,60069.42,62896.54,399.915045
2021-11-04,62912.21,63115.47,60678.25,61424.36,322.759893
2021-11-05,61383.49,62584.47,60727.49,60975.0,233.404191
2021-11-06,60924.14,61550.72,60068.81,61465.74,167.22456
2021-11-07,61465.74,63282.63,61317.02,63266.35,196.214406
2021-11-08,63266.35,67773.37,63266.35,67530.41,415.196129
2021-11-09,67548.75,68534.87,66230.0,66902.74,324.379486
2021-11-10,66956.22,69011.86,62876.09,64922.02,572.386663
2021-11-11,64839.59,65595.87,64112.24,64781.2,263.199936
2021-11-12,64781.2,65455.1,62254.23,64163.06,320.149399
2021-11-13,64120.23,64961.44,63382.24,64374.97,105.074003
2021-11-14,64412.42,65512.38,63588.82,65512.38,173.664208
2021-11-15,65504.62,66323.84,63414.52,63601.17,205.837938
2021-11-16,63611.74,63611.74,58562.5,60082.69,663.185431
2021-11-17,60056.9,60815.33,58383.53,60359.33,285.343089
2021-11-18,60356.32,60968.31,56459.84,56893.67,558.469064
2021-11-19,56878.24,58325.33,55589.06,58055.9,304.339564
2021-11-20,58083.08,59840.82,57373.63,59691.07,182.640552
2021-11-21,59699.3,60015.0,58511.38,58636.83,155.736444
2021-11-22,58612.01,59419.76,55610.03,56270.12,454.657021
2021-11-23,56233.11,57850.46,55373.29,57557.38,506.736364
2021-11-24,57562.46,57722.85,55882.76,57181.79,318.365728
2021-11-25,57146.09,59386.73,57002.23,58920.0,310.981716
2021-11-26,58990.0,59177.7,53484.35,53738.41,551.084731
2021-11-27,53720.4,55272.05,53623.82,54781.48,118.654099
2021-11-28,54607.42,57427.05,53293.11,57315.18,202.788018
2021-11-29,57318.34,58850.29,56676.38,57785.64,218.608689
2021-11-30,57774.66,59169.19,55873.06,56938.26,364.147211
2021-12-01,56975.25,59037.85,56468.39,57211.7,241.850967
2021-12-02,57178.62,57368.02,55789.75,56520.76,167.960101
2021-12-03,56544.33,57601.83,51694.02,53624.36,342.88023
2021-12-04,53647.22,53854.41,41582.75,49181.98,1029.99014
2021-12-05,49189.69,49681.1,47760.62,49391.47,225.157464
2021-12-06,49393.93,50901.02,47146.36,50479.63,340.80653
2021-12-07,50455.88,51923.92,50028.51,50571.59,186.483445
2021-12-08,50591.23,51182.86,48612.97,50434.23,177.887907
2021-12-09,50500.12,50790.76,47319.19,47597.02,193.241055
2021-12-10,47660.32,50094.97,46879.9,47155.25,269.083313
2021-12-11,47136.61,49473.68,46754.34,49381.58,137.503939
2021-12-12,49401.13,50769.99,48651.42,50065.68,180.681341
2021-12-13,50049.14,50176.72,45733.1,46742.7,358.027503
2021-12-14,46649.95,48658.32,46290.46,48348.14,187.918934
2021-12-15,48348.14,49475.15,46554.14,48856.83,356.123007
2021-12-16,48860.61,49421.34,47508.64,47645.98,144.114739
2021-12-17,47589.97,47981.39,45471.15,46198.74,176.837447
2021-12-18,46127.67,47338.53,45517.26,46833.79,74.661085
2021-12-19,46806.02,48296.15,46419.83,46687.36,98.544189
2021-12-20,46670.19,47528.65,45566.09,46895.53,116.857343
2021-12-21,46925.88,49296.54,46666.66,48860.67,157.793341
2021-12-22,48917.45,49556.78,48447.73,48583.5,101.194079
2021-12-23,48626.93,51378.06,48020.2,50789.62,146.365645
2021-12-24,50840.26,51818.46,50424.24,50801.29,90.465869
2021-12-25,50836.15,51140.54,50131.56,50418.07,55.915901
2021-12-26,50390.05,51300.0,49433.78,50752.76,85.915949
2021-12-27,50771.09,52082.54,50458.74,50662.87,107.132944
2021-12-28,50708.38,50708.38,47315.88,47533.28,183.875966
2021-12-29,47570.65,48138.91,46099.81,46436.79,134.338882
2021-12-30,46475.35,47895.8,45942.1,47135.98,123.647337
2021-12-31,47105.87,48559.05,45669.33,46213.76,158.73882
2022-01-01,46192.43,47939.39,46192.43,47737.6,108.92603
2022-01-02,47716.44,47975.79,46675.97,47339.15,86.077014
2022-01-03,47300.67,47573.7,45688.53,46438.64,134.352863
2022-01-04,46494.93,47535.3,45518.0,45849.98,98.406846
2022-01-05,45838.76,47056.53,42504.51,43438.22,282.935453
2022-01-06,43438.22,43769.41,42416.13,43142.34,148.216362
2022-01-07,43100.84,43145.95,40595.47,41544.89,325.36647
2022-01-08,41625.05,42318.07,40502.75,41691.66,180.698146
2022-01-09,41696.34,42784.53,41221.57,41874.55,115.056972
2022-01-10,41842.71,42225.13,39653.48,41816.54,292.533467
2022-01-11,41840.61,43104.42,41271.84,42745.68,211.780839
2022-01-12,42742.1,44306.78,42439.0,43904.77,166.471703
2022-01-13,43930.4,44422.59,42322.19,42543.91,219.541583
2022-01-14,42585.13,43441.29,41770.37,43075.54,153.185975
2022-01-15,43062.89,43789.47,42565.65,43075.87,131.652068
2022-01-16,43082.67,43478.57,42606.27,43070.22,188.783103
2022-01-17,43087.26,43173.19,41553.63,42205.13,109.542755
2022-01-18,42214.43,42681.88,41276.22,42361.58,131.986052
2022-01-19,42364.8,42561.91,41151.51,41660.51,222.694618
2022-01-20,41664.64,43505.05,40564.54,40690.58,241.916092
2022-01-21,40675.63,41093.77,35450.11,36474.82,820.242503
2022-01-22,36445.31,36832.05,34026.25,35072.22,649.453953
2022-01-23,35083.42,36500.0,34613.26,36264.17,323.141616
2022-01-24,36254.02,37529.16,32946.64,36638.61,848.892627
2022-01-25,36674.79,37534.02,35698.66,36944.5,166.719889
2022-01-26,36970.03,38899.87,36263.62,36806.1,260.837572
2022-01-27,36721.62,37222.22,35521.43,37189.32,194.804451
2022-01-28,37166.12,38000.0,36173.91,37745.25,117.730098
2022-01-29,37743.43,38710.64,37304.95,38155.0,166.421527
2022-01-30,38161.39,38367.74,37346.43,37917.6,123.075997
2022-01-31,37937.51,38731.81,36633.56,38477.61,232.94102
2022-02-01,38471.0,39290.74,38011.11,38694.4,294.273931
2022-02-02,38721.1,38857.95,36596.2,36907.94,202.048585
2022-02-03,36901.29,37354.27,36256.76,37296.17,227.736013
2022-02-04,37333.73,41786.18,37039.57,41578.7,478.786058
2022-02-05,41578.72,41913.84,40938.83,41413.49,182.508622
2022-02-06,41450.64,42668.93,41125.74,42412.6,156.954855
2022-02-07,42407.23,44502.93,41652.86,43822.1,343.48216
2022-02-08,43854.64,45483.41,42673.45,44027.06,458.743737
2022-02-09,44081.06,44803.47,43136.03,44382.13,266.098958
2022-02-10,44393.58,45827.12,43182.61,43489.69,699.980349
2022-02-11,43468.76,43916.66,41946.24,42398.13,351.878349
2022-02-12,42366.25,43000.25,41714.68,42252.67,178.724378
2022-02-13,42236.48,42753.36,41873.25,42032.23,100.461391
2022-02-14,42087.0,42837.67,41563.49,42541.22,206.496837
2022-02-15,42558.44,44742.18,42446.68,44536.2,235.731616
2022-02-16,44561.6,44561.6,43318.04,43892.43,130.720181
2022-02-17,43865.89,44157.76,40071.06,40564.25,359.031834
2022-02-18,40481.43,40994.37,39454.86,40010.25,282.172629
2022-02-19,39983.62,40446.06,39650.23,40119.04,54.906016
2022-02-20,40099.81,40103.58,37988.68,38339.8,181.970588
2022-02-21,38427.93,39477.48,36811.44,37027.25,499.920163
2022-02-22,37035.04,38414.17,36353.07,38211.48,313.154546
2022-02-23,38239.0,39237.59,37062.43,37202.52,184.575756
2022-02-24,37225.4,39788.79,34316.84,38297.1,788.816769
2022-02-25,38330.65,39678.96,38013.13,39221.12,255.70831
2022-02-26,39201.13,40283.92,38586.13,39111.11,142.971765
2022-02-27,39129.2,39850.71,36999.09,37691.03,282.099937
2022-02-28,37690.35,44209.56,37442.99,43170.95,585.939547
2022-03-01,43193.64,44950.0,42844.8,44396.56,242.320383
2022-03-02,44400.0,45300.0,43343.96,43925.39,289.671327
2022-03-03,43848.26,44085.03,41823.29,42466.67,141.903472
2022-03-04,42476.78,42504.22,38565.08,39123.41,158.787156
2022-03-05,39128.91,39597.29,38586.13,39405.13,76.470685
2022-03-06,39381.39,39678.96,38075.6,38403.71,124.69034
2022-03-07,38398.05,39541.2,37153.29,38000.0,162.718685
2022-03-08,37979.03,39359.38,37880.62,38760.68,170.05626
2022-03-09,38709.43,42662.68,38656.31,41946.36,278.60096
2022-03-10,41965.73,42057.09,38550.97,39405.57,308.395251
2022-03-11,39433.86,40222.22,38229.88,38737.06,186.321679
2022-03-12,38730.94,39456.79,38664.07,38831.47,72.765824
2022-03-13,38794.64,39312.15,37591.9,37801.76,91.257149
2022-03-14,37775.87,39907.26,37565.35,39678.82,105.331676
2022-03-15,39689.38,39878.76,38130.01,39323.72,116.456684
2022-03-16,39300.53,41693.93,38851.4,41130.24,326.952225
2022-03-17,41106.25,41457.33,40510.27,40928.58,88.30345
2022-03-18,40921.53,42325.56,40161.91,41740.59,104.403429
2022-03-19,41814.57,42384.8,41518.77,42191.28,69.351241
2022-03-20,42216.84,42278.03,40911.7,41210.22,80.230749
2022-03-21,41259.74,41537.18,40490.29,41026.23,91.883464
2022-03-22,41000.78,43327.15,40888.53,42336.46,160.27039
2022-03-23,42372.03,43025.16,41752.56,42899.87,123.224956
2022-03-24,42896.38,44214.84,42611.81,43970.89,121.653184
2022-03-25,43970.9,45083.72,43569.36,44272.03,97.125217
2022-03-26,44319.69,44788.05,44068.01,44540.58,43.22388
2022-03-27,44530.04,46974.31,44430.17,46829.01,107.16026
2022-03-28,46818.97,48203.19,46663.72,47071.72,178.701275
2022-03-29,47092.34,48101.76,46911.88,47423.0,93.715067
2022-03-30,47453.01,47694.91,46543.42,46966.07,102.184306
2022-03-31,47058.6,47601.77,45208.16,45483.67,100.26904
2022-04-01,45492.82,46708.66,44229.11,46267.8,102.550555
2022-04-02,46274.2,47207.71,45631.46,45808.74,90.287264
2022-04-03,45798.39,47443.47,45506.33,46397.51,91.060307
2022-04-04,46402.64,46881.5,45118.34,46586.31,116.845379
2022-04-05,46600.33,47189.77,45373.43,45507.23,81.579477
2022-04-06,45478.05,45500.7,43127.38,43127.38,140.713292
2022-04-07,43158.72,43902.18,42743.1,43477.16,61.474214
2022-04-08,43465.23,43975.83,42106.44,42287.25,85.41257
2022-04-09,42240.35,42792.28,42131.46,42776.93,35.56458
2022-04-10,42775.68,43410.43,41872.61,42082.48,62.878373
2022-04-11,42082.25,42406.01,39211.5,39530.2,160.300553
2022-04-12,39529.98,40778.42,39260.45,40103.5,176.036963
2022-04-13,40049.71,41566.78,39576.42,41133.85,181.517424
2022-04-14,41074.45,41492.74,39564.77,39905.52,104.642336
2022-04-15,39942.37,40850.16,39777.49,40569.57,73.866847
2022-04-16,40553.78,40702.54,40000.0,40377.6,51.376009
2022-04-17,40377.6,40593.69,39550.0,39682.49,66.614673
2022-04-18,39671.76,41077.28,38549.85,40816.76,200.170102
2022-04-19,40804.2,41772.07,40577.18,41488.98,111.765252
2022-04-20,41480.93,42197.75,40847.45,41368.12,90.062711
2022-04-21,41366.5,42966.94,39781.04,40489.91,163.413591
2022-04-22,40471.8,40789.48,39184.92,39720.26,133.77744
2022-04-23,39709.18,39977.12,39283.86,39428.27,53.504524
2022-04-24,39443.96,39927.78,38977.06,39434.87,123.038982
2022-04-25,39450.12,40595.71,38200.0,40424.99,268.125274
2022-04-26,40424.99,40784.28,37706.39,38131.45,172.764463
2022-04-27,38119.83,39464.51,37887.0,39220.8,165.275804
2022-04-28,39240.6,40374.52,38887.29,39749.7,126.620153
2022-04-29,39749.6,39920.56,38179.9,38600.3,112.075083
2022-04-30,38594.59,38789.19,37585.99,37633.06,95.557287
2022-05-01,37624.01,38667.84,37400.0,38485.9,108.478017
2022-05-02,38482.82,39155.03,38049.85,38517.8,127.688289
2022-05-03,38519.49,38642.08,37526.35,37745.43,106.634445
2022-05-04,37733.12,40058.21,37658.84,39671.2,124.32594
2022-05-05,39690.25,39841.42,35603.03,36558.02,243.301604
2022-05-06,36557.51,36680.3,35280.0,36023.1,170.427931
2022-05-07,36016.63,36133.66,34792.87,35479.24,99.739475
2022-05-08,35465.9,35517.56,33642.05,34063.7,156.691724
2022-05-09,34067.56,34242.81,30055.99,30109.56,339.865718
2022-05-10,30068.23,32637.33,29758.94,31017.98,892.510819
2022-05-11,31010.04,32148.74,27751.17,29113.86,1001.283521
2022-05-12,29107.86,30223.66,26580.29,29034.65,795.111687
2022-05-13,29034.84,31051.35,28768.0,29314.32,171.260599
2022-05-14,29280.19,30327.58,28643.91,30086.0,81.873256
2022-05-15,30102.07,31455.3,29489.88,31347.35,131.689876
2022-05-16,31314.0,31317.62,29106.15,29878.68,259.534572
2022-05-17,29883.67,30769.64,29460.93,30449.21,120.392453
2022-05-18,30449.94,30713.8,28655.07,28655.07,165.389675
2022-05-19,28712.19,30543.02,28694.5,30321.04,134.07165
2022-05-20,30306.58,30759.75,28736.62,29203.99,145.810354
2022-05-21,29203.56,29647.2,28950.88,29441.37,87.59979
2022-05-22,29441.37,30482.43,29265.65,30286.69,100.59313
2022-05-23,30283.65,30661.51,28877.84,29092.0,212.201092
2022-05-24,29114.73,29853.83,28679.68,29663.83,95.132446
2022-05-25,29642.59,30212.77,29344.02,29540.5,103.291255
2022-05-26,29545.91,29879.31,28028.24,29218.87,226.679657
2022-05-27,29188.43,29388.43,28262.79,28625.99,185.650949
2022-05-28,28619.49,29242.53,28510.39,29042.26,64.546142
2022-05-29,29031.49,29582.69,28841.76,29479.0,81.233107
2022-05-30,29472.74,32200.0,29303.42,31760.68,197.533881
2022-05-31,31743.03,32400.0,30800.0,31785.26,370.734529
2022-06-01,31814.89,31978.77,29341.06,29810.54,182.238895
2022-06-02,29805.98,30672.86,29600.0,30483.8,131.893465
2022-06-03,30450.77,30700.02,29280.83,29704.16,93.371307
2022-06-04,29713.66,29963.45,29482.0,29857.95,42.250285
2022-06-05,29871.06,30188.61,29533.88,29923.99,47.41567
2022-06-06,29913.05,31759.8,29888.09,31389.07,211.125765
2022-06-07,31380.08,31572.0,29227.88,31119.2,405.316011
2022-06-08,31129.76,31321.79,29858.18,30210.32,236.655892
2022-06-09,30205.09,30698.76,29950.95,30106.6,111.202978
2022-06-10,30081.11,30361.83,28860.9,29092.31,416.234925
2022-06-11,29101.47,29438.49,28116.09,28421.24,265.71722
2022-06-12,28428.33,28543.9,26563.88,26605.92,490.741524
2022-06-13,26567.95,26878.97,21946.86,22491.54,2187.475274
2022-06-14,22478.08,23344.11,20850.78,22129.68,1720.92196
2022-06-15,22116.09,22784.93,20107.35,22594.59,1896.1506
2022-06-16,22573.55,22991.02,20213.86,20372.31,713.625547
2022-06-17,20410.04,21357.99,20246.03,20459.81,427.465932
2022-06-18,20460.84,20753.25,17621.36,18981.18,1236.12136
2022-06-19,18976.6,20816.54,17967.28,20573.02,1418.743834
2022-06-20,20562.4,21071.27,19633.52,20581.14,740.705159
2022-06-21,20570.01,21721.44,20360.62,20718.92,545.460148
2022-06-22,20729.37,20893.74,19765.53,19990.66,1027.906551
2022-06-23,19985.54,21240.41,19886.1,21113.1,1154.579803
2022-06-24,21107.16,21554.67,20716.89,21232.7,1083.168323
2022-06-25,21242.86,21609.07,20913.53,21492.57,473.342072
2022-06-26,21489.82,21882.15,20979.11,21047.27,586.391143
2022-06-27,21035.02,21538.4,20520.44,20729.39,706.578276
2022-06-28,20735.95,21210.85,20197.04,20280.68,1245.63697
2022-07-02,19284.64,19448.82,18985.87,19253.68,1978.595008
2022-07-03,19250.87,19638.01,18771.29,19311.49,1181.20005
2022-07-04,19318.17,20347.3,19056.52,20238.1,1863.170875
2022-07-06,20179.63,20665.41,19764.9,20567.15,2200.783659
2022-07-07,20569.34,21845.27,20265.0,21624.52,2048.788396
2022-07-09,21602.92,21966.62,21323.57,21585.81,1495.652609
2022-07-10,21590.81,21601.25,20651.96,20857.32,1101.43485
2022-07-11,20865.62,20866.66,19890.27,19963.13,1352.068799
2022-07-12,19960.72,20060.07,19247.83,19328.04,1810.723807
2022-07-15,20586.9,21200.0,20379.3,20832.31,1681.772136
2022-07-16,20824.26,21573.65,20480.1,21204.34,1305.40153
2022-07-17,21193.15,21666.3,20752.48,20784.16,577.679989
2022-07-18,20794.4,22765.2,20775.26,22430.75,2076.845181
2022-07-24,22450.14,23025.24,22261.75,22588.97,1619.482936
2022-07-27,21260.37,23098.85,21044.05,22946.39,1717.760383
2022-07-28,22959.62,24190.66,22581.44,23843.83,1805.848049
2022-07-29,23837.99,24435.82,23428.58,23771.51,1454.793503
2022-07-30,23767.77,24663.55,23514.76,23640.17,903.628945
2022-07-31,23639.65,24182.58,23230.54,23298.8,800.672856
2022-08-01,23291.35,23497.99,22851.0,23273.67,1304.906669
2022-08-02,23271.66,23448.27,22656.61,22981.68,1539.217691
2022-08-03,22984.1,23641.97,22680.67,22820.42,1816.090399
2022-08-05,22617.04,23463.62,22589.36,23318.34,1906.857334
2022-08-06,23317.87,23349.22,22914.29,22951.63,670.121366
2022-08-07,22954.5,23388.88,22847.27,23174.87,619.753176
2022-08-08,23178.64,24245.69,23155.54,23810.28,1607.526521
